STATETIME,NO,NOuGM3,NOX,NOXuGM3,NO2,NO2uGM3,DateTime,UnixTime
"12/03/2013  04:45:00 ",0.12,0.16,6.73,12.86,7.00,13.37,"2013/03/12 04:45",1363063500
"12/03/2013  05:00:00 ",-0.46,-0.58,5.68,10.86,6.00,11.46,"2013/03/12 05:00",1363064400
"12/03/2013  05:15:00 ",1.32,1.65,7.74,14.78,7.00,13.37,"2013/03/12 05:15",1363065300
"12/03/2013  05:30:00 ",0.41,0.51,8.51,16.26,9.00,17.19,"2013/03/12 05:30",1363066200
"12/03/2013  05:45:00 ",2.61,3.27,10.10,19.29,7.00,13.37,"2013/03/12 05:45",1363067100
"12/03/2013  06:00:00 ",0.93,1.16,8.84,16.89,8.00,15.28,"2013/03/12 06:00",1363068000
"12/03/2013  06:15:00 ",13.28,16.60,28.86,55.12,16.00,30.56,"2013/03/12 06:15",1363068900
"12/03/2013  06:30:00 ",7.90,9.88,25.62,48.94,18.00,34.38,"2013/03/12 06:30",1363069800
"12/03/2013  06:45:00 ",17.42,21.77,42.64,81.45,26.00,49.66,"2013/03/12 06:45",1363070700
"12/03/2013  07:00:00 ",11.39,14.23,35.32,67.46,24.00,45.84,"2013/03/12 07:00",1363071600
"12/03/2013  07:15:00 ",27.29,34.11,60.50,115.55,33.00,63.03,"2013/03/12 07:15",1363072500
"12/03/2013  07:30:00 ",45.49,56.87,81.06,154.82,36.00,68.76,"2013/03/12 07:30",1363073400
"12/03/2013  07:45:00 ",32.20,40.24,64.74,123.66,33.00,63.03,"2013/03/12 07:45",1363074300
"12/03/2013  08:00:00 ",49.24,61.56,83.99,160.43,35.00,66.85,"2013/03/12 08:00",1363075200
"12/03/2013  08:15:00 ",79.27,99.09,114.19,218.10,35.00,66.85,"2013/03/12 08:15",1363076100
"12/03/2013  08:30:00 ",69.86,87.32,109.45,209.04,39.00,74.49,"2013/03/12 08:30",1363077000
"12/03/2013  08:45:00 ",38.93,48.66,67.33,128.61,28.00,53.48,"2013/03/12 08:45",1363077900
"12/03/2013  09:00:00 ",36.65,45.81,67.42,128.77,30.00,57.30,"2013/03/12 09:00",1363078800
"12/03/2013  09:15:00 ",34.24,42.80,65.15,124.44,31.00,59.21,"2013/03/12 09:15",1363079700
"12/03/2013  09:30:00 ",44.61,55.76,74.31,141.93,29.00,55.39,"2013/03/12 09:30",1363080600
"12/03/2013  09:45:00 ",17.54,21.92,34.97,66.80,17.00,32.47,"2013/03/12 09:45",1363081500
"12/03/2013  10:00:00 ",8.72,10.90,19.92,38.04,11.00,21.01,"2013/03/12 10:00",1363082400
"12/03/2013  10:15:00 ",8.30,10.37,18.03,34.44,10.00,19.10,"2013/03/12 10:15",1363083300
"12/03/2013  10:30:00 ",9.74,12.17,21.71,41.47,12.00,22.92,"2013/03/12 10:30",1363084200
"12/03/2013  10:45:00 ",9.55,11.93,20.91,39.93,11.00,21.01,"2013/03/12 10:45",1363085100
"12/03/2013  11:00:00 ",10.01,12.51,19.81,37.83,10.00,19.10,"2013/03/12 11:00",1363086000
"12/03/2013  11:15:00 ",3.65,4.56,12.14,23.20,8.00,15.28,"2013/03/12 11:15",1363086900
"12/03/2013  11:30:00 ",15.14,18.92,28.40,54.24,13.00,24.83,"2013/03/12 11:30",1363087800
"12/03/2013  11:45:00 ",9.42,11.77,20.39,38.94,11.00,21.01,"2013/03/12 11:45",1363088700
"12/03/2013  12:00:00 ",6.06,7.57,16.12,30.78,10.00,19.10,"2013/03/12 12:00",1363089600
"12/03/2013  12:15:00 ",14.22,17.78,28.62,54.67,15.00,28.65,"2013/03/12 12:15",1363090500
"12/03/2013  12:30:00 ",17.12,21.40,30.00,57.29,13.00,24.83,"2013/03/12 12:30",1363091400
"12/03/2013  12:45:00 ",19.22,24.03,37.01,70.69,18.00,34.38,"2013/03/12 12:45",1363092300
"12/03/2013  13:00:00 ",8.09,10.11,18.85,36.01,11.00,21.01,"2013/03/12 13:00",1363093200
"12/03/2013  13:15:00 ",6.90,8.62,20.98,40.07,14.00,26.74,"2013/03/12 13:15",1363094100
"12/03/2013  13:30:00 ",3.14,3.93,10.78,20.60,8.00,15.28,"2013/03/12 13:30",1363095000
"12/03/2013  13:45:00 ",5.34,6.67,15.72,30.02,11.00,21.01,"2013/03/12 13:45",1363095900
"12/03/2013  14:00:00 ",16.32,20.39,32.07,61.26,16.00,30.56,"2013/03/12 14:00",1363096800
"12/03/2013  14:15:00 ",19.96,24.95,34.75,66.37,15.00,28.65,"2013/03/12 14:15",1363097700
"12/03/2013  14:30:00 ",14.94,18.68,30.06,57.42,15.00,28.65,"2013/03/12 14:30",1363098600
"12/03/2013  14:45:00 ",3.04,3.80,11.64,22.24,9.00,17.19,"2013/03/12 14:45",1363099500
"12/03/2013  15:00:00 ",3.99,4.99,12.74,24.34,9.00,17.19,"2013/03/12 15:00",1363100400
"12/03/2013  15:15:00 ",3.01,3.76,12.32,23.53,9.00,17.19,"2013/03/12 15:15",1363101300
"12/03/2013  15:30:00 ",9.01,11.26,20.37,38.90,11.00,21.01,"2013/03/12 15:30",1363102200
"12/03/2013  15:45:00 ",6.48,8.10,17.23,32.90,11.00,21.01,"2013/03/12 15:45",1363103100
"12/03/2013  16:00:00 ",10.41,13.01,24.10,46.03,14.00,26.74,"2013/03/12 16:00",1363104000
"12/03/2013  16:15:00 ",21.08,26.35,38.33,73.22,17.00,32.47,"2013/03/12 16:15",1363104900
"12/03/2013  16:30:00 ",12.46,15.58,27.65,52.82,16.00,30.56,"2013/03/12 16:30",1363105800
"12/03/2013  16:45:00 ",16.08,20.09,34.67,66.21,19.00,36.29,"2013/03/12 16:45",1363106700
"12/03/2013  17:00:00 ",16.04,20.05,33.39,63.77,17.00,32.47,"2013/03/12 17:00",1363107600
"12/03/2013  17:15:00 ",9.19,11.48,26.05,49.75,17.00,32.47,"2013/03/12 17:15",1363108500
"12/03/2013  17:30:00 ",13.26,16.58,32.93,62.90,20.00,38.20,"2013/03/12 17:30",1363109400
"12/03/2013  17:45:00 ",14.13,17.66,37.18,71.02,23.00,43.93,"2013/03/12 17:45",1363110300
"12/03/2013  18:00:00 ",16.62,20.78,40.88,78.07,24.00,45.84,"2013/03/12 18:00",1363111200
"12/03/2013  18:15:00 ",19.90,24.87,43.34,82.78,23.00,43.93,"2013/03/12 18:15",1363112100
"12/03/2013  18:30:00 ",11.62,14.53,33.71,64.39,22.00,42.02,"2013/03/12 18:30",1363113000
"12/03/2013  18:45:00 ",3.36,4.20,19.27,36.80,16.00,30.56,"2013/03/12 18:45",1363113900
"12/03/2013  19:00:00 ",3.80,4.75,15.92,30.40,12.00,22.92,"2013/03/12 19:00",1363114800
"12/03/2013  19:15:00 ",2.15,2.69,15.86,30.29,14.00,26.74,"2013/03/12 19:15",1363115700
"12/03/2013  19:30:00 ",3.53,4.41,16.13,30.81,12.00,22.92,"2013/03/12 19:30",1363116600
"12/03/2013  19:45:00 ",1.66,2.08,13.49,25.76,11.00,21.01,"2013/03/12 19:45",1363117500
"12/03/2013  20:00:00 ",2.20,2.75,15.42,29.46,13.00,24.83,"2013/03/12 20:00",1363118400
"12/03/2013  20:15:00 ",4.05,5.06,20.80,39.72,17.00,32.47,"2013/03/12 20:15",1363119300
"12/03/2013  20:30:00 ",6.01,7.51,21.08,40.26,15.00,28.65,"2013/03/12 20:30",1363120200
"12/03/2013  20:45:00 ",3.49,4.36,16.09,30.74,13.00,24.83,"2013/03/12 20:45",1363121100
"12/03/2013  21:00:00 ",4.33,5.41,16.12,30.79,12.00,22.92,"2013/03/12 21:00",1363122000
"12/03/2013  21:15:00 ",1.91,2.38,13.95,26.65,12.00,22.92,"2013/03/12 21:15",1363122900
"12/03/2013  21:30:00 ",2.82,3.52,15.37,29.35,12.00,22.92,"2013/03/12 21:30",1363123800
"12/03/2013  21:45:00 ",1.67,2.08,16.17,30.88,14.00,26.74,"2013/03/12 21:45",1363124700
"12/03/2013  22:00:00 ",11.03,13.79,32.58,62.22,22.00,42.02,"2013/03/12 22:00",1363125600
"12/03/2013  22:15:00 ",3.01,3.76,19.22,36.71,16.00,30.56,"2013/03/12 22:15",1363126500
"12/03/2013  22:30:00 ",7.20,9.00,27.18,51.92,20.00,38.20,"2013/03/12 22:30",1363127400
"12/03/2013  22:45:00 ",4.88,6.10,21.85,41.74,17.00,32.47,"2013/03/12 22:45",1363128300
"12/03/2013  23:00:00 ",7.59,9.49,22.73,43.42,15.00,28.65,"2013/03/12 23:00",1363129200
"12/03/2013  23:15:00 ",8.05,10.06,24.62,47.02,17.00,32.47,"2013/03/12 23:15",1363130100
"12/03/2013  23:30:00 ",7.64,9.55,24.49,46.78,16.00,30.56,"2013/03/12 23:30",1363131000
"12/03/2013  23:45:00 ",1.99,2.48,10.41,19.89,8.00,15.28,"2013/03/12 23:45",1363131900
"13/03/2013  00:00:00 ",0.50,0.63,5.91,11.29,5.00,9.55,"2013/03/13 00:00",1363132800
"13/03/2013  00:15:00 ",0.77,0.96,7.43,14.18,6.00,11.46,"2013/03/13 00:15",1363133700
"13/03/2013  00:30:00 ",0.51,0.64,5.99,11.43,5.00,9.55,"2013/03/13 00:30",1363134600
"13/03/2013  00:45:00 ",0.41,0.51,4.98,9.51,5.00,9.55,"2013/03/13 00:45",1363135500
"13/03/2013  01:00:00 ",1.90,2.38,103.94,198.52,0.00,0.00,"2013/03/13 01:00",1363136400
"13/03/2013  01:15:00 ",6.84,8.56,41.85,79.94,35.00,66.85,"2013/03/13 01:15",1363137300
"13/03/2013  01:30:00 ",3.92,4.90,17.03,32.52,13.00,24.83,"2013/03/13 01:30",1363138200
"13/03/2013  01:45:00 ",-0.36,-0.45,5.63,10.74,6.00,11.46,"2013/03/13 01:45",1363139100
"13/03/2013  02:00:00 ",0.43,0.53,4.69,8.95,5.00,9.55,"2013/03/13 02:00",1363140000
"13/03/2013  02:15:00 ",-0.33,-0.42,4.78,9.14,5.00,9.55,"2013/03/13 02:15",1363140900
"13/03/2013  02:30:00 ",2.75,3.44,9.83,18.78,7.00,13.37,"2013/03/13 02:30",1363141800
"13/03/2013  02:45:00 ",0.98,1.23,7.81,14.92,7.00,13.37,"2013/03/13 02:45",1363142700
"13/03/2013  03:00:00 ",1.08,1.35,7.59,14.49,7.00,13.37,"2013/03/13 03:00",1363143600
"13/03/2013  03:15:00 ",-0.47,-0.59,5.66,10.80,6.00,11.46,"2013/03/13 03:15",1363144500
"13/03/2013  03:30:00 ",2.23,2.78,8.94,17.07,7.00,13.37,"2013/03/13 03:30",1363145400
"13/03/2013  03:45:00 ",0.07,0.08,6.77,12.94,7.00,13.37,"2013/03/13 03:45",1363146300
"13/03/2013  04:00:00 ",2.09,2.61,9.44,18.03,7.00,13.37,"2013/03/13 04:00",1363147200
"13/03/2013  04:15:00 ",-0.13,-0.16,6.25,11.93,6.00,11.46,"2013/03/13 04:15",1363148100
"13/03/2013  04:30:00 ",1.02,1.27,7.55,14.41,7.00,13.37,"2013/03/13 04:30",1363149000
"13/03/2013  04:45:00 ",2.32,2.90,8.95,17.09,7.00,13.37,"2013/03/13 04:45",1363149900
"13/03/2013  05:00:00 ",1.87,2.33,8.46,16.16,6.00,11.46,"2013/03/13 05:00",1363150800
"13/03/2013  05:15:00 ",3.80,4.75,12.21,23.31,8.00,15.28,"2013/03/13 05:15",1363151700
"13/03/2013  05:30:00 ",3.07,3.84,12.48,23.84,9.00,17.19,"2013/03/13 05:30",1363152600
"13/03/2013  05:45:00 ",0.31,0.38,8.92,17.03,9.00,17.19,"2013/03/13 05:45",1363153500
"13/03/2013  06:00:00 ",3.08,3.84,11.88,22.69,9.00,17.19,"2013/03/13 06:00",1363154400
"13/03/2013  06:15:00 ",4.92,6.15,16.44,31.40,11.00,21.01,"2013/03/13 06:15",1363155300
"13/03/2013  06:30:00 ",0.85,1.06,12.04,23.00,11.00,21.01,"2013/03/13 06:30",1363156200
"13/03/2013  06:45:00 ",4.56,5.70,19.01,36.30,14.00,26.74,"2013/03/13 06:45",1363157100
"13/03/2013  07:00:00 ",16.83,21.03,37.60,71.82,21.00,40.11,"2013/03/13 07:00",1363158000
"13/03/2013  07:15:00 ",13.44,16.80,35.15,67.14,22.00,42.02,"2013/03/13 07:15",1363158900
"13/03/2013  07:30:00 ",12.86,16.07,36.54,69.79,24.00,45.84,"2013/03/13 07:30",1363159800
"13/03/2013  07:45:00 ",7.19,8.98,28.50,54.44,22.00,42.02,"2013/03/13 07:45",1363160700
"13/03/2013  08:00:00 ",15.44,19.31,38.10,72.77,23.00,43.93,"2013/03/13 08:00",1363161600
"13/03/2013  08:15:00 ",51.96,64.95,87.01,166.20,35.00,66.85,"2013/03/13 08:15",1363162500
"13/03/2013  08:30:00 ",44.13,55.16,75.27,143.76,31.00,59.21,"2013/03/13 08:30",1363163400
"13/03/2013  08:45:00 ",21.54,26.93,47.93,91.55,26.00,49.66,"2013/03/13 08:45",1363164300
"13/03/2013  09:00:00 ",19.24,24.05,39.56,75.56,21.00,40.11,"2013/03/13 09:00",1363165200
"13/03/2013  09:15:00 ",12.94,16.18,29.55,56.45,17.00,32.47,"2013/03/13 09:15",1363166100
"13/03/2013  09:30:00 ",19.80,24.75,39.33,75.12,19.00,36.29,"2013/03/13 09:30",1363167000
"13/03/2013  09:45:00 ",9.12,11.41,21.88,41.79,13.00,24.83,"2013/03/13 09:45",1363167900
"13/03/2013  10:00:00 ",5.59,6.99,13.26,25.32,7.00,13.37,"2013/03/13 10:00",1363168800
"13/03/2013  10:15:00 ",11.70,14.63,26.41,50.44,14.00,26.74,"2013/03/13 10:15",1363169700
"13/03/2013  10:30:00 ",5.32,6.65,17.05,32.56,12.00,22.92,"2013/03/13 10:30",1363170600
"13/03/2013  10:45:00 ",3.74,4.68,12.11,23.13,8.00,15.28,"2013/03/13 10:45",1363171500
"13/03/2013  11:00:00 ",4.19,5.24,13.09,25.00,9.00,17.19,"2013/03/13 11:00",1363172400
"13/03/2013  11:15:00 ",6.04,7.55,15.10,28.84,9.00,17.19,"2013/03/13 11:15",1363173300
"13/03/2013  11:30:00 ",6.91,8.63,20.13,38.45,13.00,24.83,"2013/03/13 11:30",1363174200
"13/03/2013  11:45:00 ",7.01,8.77,22.28,42.55,15.00,28.65,"2013/03/13 11:45",1363175100
"13/03/2013  12:00:00 ",4.95,6.19,19.37,36.99,14.00,26.74,"2013/03/13 12:00",1363176000
"13/03/2013  12:15:00 ",9.62,12.02,24.39,46.59,14.00,26.74,"2013/03/13 12:15",1363176900
"13/03/2013  12:30:00 ",39.44,49.30,60.53,115.60,22.00,42.02,"2013/03/13 12:30",1363177800
"13/03/2013  12:45:00 ",5.01,6.26,14.82,28.30,10.00,19.10,"2013/03/13 12:45",1363178700
"13/03/2013  13:00:00 ",7.46,9.33,18.83,35.96,12.00,22.92,"2013/03/13 13:00",1363179600
"13/03/2013  13:15:00 ",4.33,5.41,15.02,28.69,11.00,21.01,"2013/03/13 13:15",1363180500
"13/03/2013  13:30:00 ",2.37,2.96,10.32,19.71,8.00,15.28,"2013/03/13 13:30",1363181400
"13/03/2013  13:45:00 ",1.37,1.72,9.56,18.26,9.00,17.19,"2013/03/13 13:45",1363182300
"13/03/2013  14:00:00 ",3.92,4.90,14.60,27.89,11.00,21.01,"2013/03/13 14:00",1363183200
"13/03/2013  14:15:00 ",4.23,5.29,16.35,31.24,12.00,22.92,"2013/03/13 14:15",1363184100
"13/03/2013  14:30:00 ",6.54,8.17,23.43,44.75,16.00,30.56,"2013/03/13 14:30",1363185000
"13/03/2013  14:45:00 ",9.90,12.38,27.95,53.39,18.00,34.38,"2013/03/13 14:45",1363185900
"13/03/2013  15:00:00 ",17.40,21.75,43.09,82.29,26.00,49.66,"2013/03/13 15:00",1363186800
"13/03/2013  15:15:00 ",4.71,5.89,21.03,40.17,16.00,30.56,"2013/03/13 15:15",1363187700
"13/03/2013  15:30:00 ",4.05,5.06,16.62,31.74,13.00,24.83,"2013/03/13 15:30",1363188600
"13/03/2013  15:45:00 ",3.27,4.09,13.92,26.59,11.00,21.01,"2013/03/13 15:45",1363189500
"13/03/2013  16:00:00 ",6.43,8.03,21.51,41.08,16.00,30.56,"2013/03/13 16:00",1363190400
"13/03/2013  16:15:00 ",4.75,5.94,16.77,32.03,12.00,22.92,"2013/03/13 16:15",1363191300
"13/03/2013  16:30:00 ",2.82,3.52,12.93,24.70,10.00,19.10,"2013/03/13 16:30",1363192200
"13/03/2013  16:45:00 ",8.30,10.38,28.18,53.83,20.00,38.20,"2013/03/13 16:45",1363193100
"13/03/2013  17:00:00 ",21.78,27.23,56.70,108.30,35.00,66.85,"2013/03/13 17:00",1363194000
"13/03/2013  17:15:00 ",20.89,26.11,51.01,97.44,30.00,57.30,"2013/03/13 17:15",1363194900
"13/03/2013  17:30:00 ",19.59,24.49,46.79,89.37,27.00,51.57,"2013/03/13 17:30",1363195800
"13/03/2013  17:45:00 ",19.50,24.37,49.96,95.42,31.00,59.21,"2013/03/13 17:45",1363196700
"13/03/2013  18:00:00 ",7.13,8.91,28.79,54.98,22.00,42.02,"2013/03/13 18:00",1363197600
"13/03/2013  18:15:00 ",19.12,23.90,44.62,85.22,26.00,49.66,"2013/03/13 18:15",1363198500
"13/03/2013  18:30:00 ",33.58,41.97,72.01,137.55,38.00,72.58,"2013/03/13 18:30",1363199400
"13/03/2013  18:45:00 ",31.39,39.24,69.00,131.79,38.00,72.58,"2013/03/13 18:45",1363200300
"13/03/2013  19:00:00 ",16.33,20.41,50.15,95.79,34.00,64.94,"2013/03/13 19:00",1363201200
"13/03/2013  19:15:00 ",12.02,15.03,47.50,90.73,36.00,68.76,"2013/03/13 19:15",1363202100
"13/03/2013  19:30:00 ",23.01,28.76,61.19,116.88,38.00,72.58,"2013/03/13 19:30",1363203000
"13/03/2013  19:45:00 ",19.61,24.51,56.20,107.35,36.00,68.76,"2013/03/13 19:45",1363203900
"13/03/2013  20:00:00 ",10.81,13.51,42.74,81.63,32.00,61.12,"2013/03/13 20:00",1363204800
"13/03/2013  20:15:00 ",18.18,22.73,53.94,103.03,36.00,68.76,"2013/03/13 20:15",1363205700
"13/03/2013  20:30:00 ",9.62,12.03,43.11,82.33,33.00,63.03,"2013/03/13 20:30",1363206600
"13/03/2013  20:45:00 ",4.33,5.41,24.40,46.61,20.00,38.20,"2013/03/13 20:45",1363207500
"13/03/2013  21:00:00 ",9.69,12.11,35.09,67.01,25.00,47.75,"2013/03/13 21:00",1363208400
"13/03/2013  21:15:00 ",3.49,4.36,32.34,61.77,29.00,55.39,"2013/03/13 21:15",1363209300
"13/03/2013  21:30:00 ",4.58,5.72,33.68,64.33,29.00,55.39,"2013/03/13 21:30",1363210200
"13/03/2013  21:45:00 ",12.78,15.98,45.56,87.01,33.00,63.03,"2013/03/13 21:45",1363211100
"13/03/2013  22:00:00 ",8.34,10.43,37.88,72.35,30.00,57.30,"2013/03/13 22:00",1363212000
"13/03/2013  22:15:00 ",18.74,23.42,54.57,104.22,36.00,68.76,"2013/03/13 22:15",1363212900
"13/03/2013  22:30:00 ",9.80,12.25,38.60,73.72,29.00,55.39,"2013/03/13 22:30",1363213800
"13/03/2013  22:45:00 ",2.75,3.44,24.02,45.88,21.00,40.11,"2013/03/13 22:45",1363214700
"13/03/2013  23:00:00 ",12.78,15.97,36.93,70.54,24.00,45.84,"2013/03/13 23:00",1363215600
"13/03/2013  23:15:00 ",5.09,6.37,20.97,40.05,16.00,30.56,"2013/03/13 23:15",1363216500
"13/03/2013  23:30:00 ",41.64,52.05,75.73,144.63,34.00,64.94,"2013/03/13 23:30",1363217400
"13/03/2013  23:45:00 ",27.52,34.40,58.70,112.11,31.00,59.21,"2013/03/13 23:45",1363218300
"14/03/2013  00:00:00 ",30.54,38.17,62.30,119.00,31.00,59.21,"2013/03/14 00:00",1363219200
"14/03/2013  00:15:00 ",9.85,12.31,31.07,59.35,21.00,40.11,"2013/03/14 00:15",1363220100
"14/03/2013  00:30:00 ",28.99,36.24,54.29,103.70,25.00,47.75,"2013/03/14 00:30",1363221000
"14/03/2013  00:45:00 ",8.76,10.95,30.55,58.35,22.00,42.02,"2013/03/14 00:45",1363221900
"14/03/2013  01:00:00 ",2.11,2.63,124.04,236.91,0.00,0.00,"2013/03/14 01:00",1363222800
"14/03/2013  01:15:00 ",1.36,1.70,35.70,68.18,35.00,66.85,"2013/03/14 01:15",1363223700
"14/03/2013  01:30:00 ",2.06,2.57,19.72,37.67,18.00,34.38,"2013/03/14 01:30",1363224600
"14/03/2013  01:45:00 ",2.47,3.09,17.45,33.33,15.00,28.65,"2013/03/14 01:45",1363225500
"14/03/2013  02:00:00 ",-0.03,-0.03,12.31,23.51,12.00,22.92,"2013/03/14 02:00",1363226400
"14/03/2013  02:15:00 ",-0.92,-1.15,11.13,21.25,12.00,22.92,"2013/03/14 02:15",1363227300
"14/03/2013  02:30:00 ",1.03,1.28,13.48,25.75,12.00,22.92,"2013/03/14 02:30",1363228200
"14/03/2013  02:45:00 ",3.98,4.98,16.81,32.10,13.00,24.83,"2013/03/14 02:45",1363229100
"14/03/2013  03:00:00 ",1.73,2.16,13.04,24.91,11.00,21.01,"2013/03/14 03:00",1363230000
"14/03/2013  03:15:00 ",0.61,0.76,10.79,20.61,10.00,19.10,"2013/03/14 03:15",1363230900
"14/03/2013  03:30:00 ",1.24,1.56,11.06,21.12,10.00,19.10,"2013/03/14 03:30",1363231800
"14/03/2013  03:45:00 ",0.33,0.41,9.33,17.82,9.00,17.19,"2013/03/14 03:45",1363232700
"14/03/2013  04:00:00 ",0.85,1.07,9.61,18.35,9.00,17.19,"2013/03/14 04:00",1363233600
"14/03/2013  04:15:00 ",1.06,1.32,9.49,18.12,8.00,15.28,"2013/03/14 04:15",1363234500
"14/03/2013  04:30:00 ",0.23,0.29,9.33,17.81,9.00,17.19,"2013/03/14 04:30",1363235400
"14/03/2013  04:45:00 ",2.97,3.72,12.90,24.65,10.00,19.10,"2013/03/14 04:45",1363236300
"14/03/2013  05:00:00 ",2.88,3.59,14.20,27.13,11.00,21.01,"2013/03/14 05:00",1363237200
"14/03/2013  05:15:00 ",-0.95,-1.18,8.53,16.30,10.00,19.10,"2013/03/14 05:15",1363238100
"14/03/2013  05:30:00 ",6.17,7.71,16.40,31.32,10.00,19.10,"2013/03/14 05:30",1363239000
"14/03/2013  05:45:00 ",7.54,9.42,24.08,45.99,16.00,30.56,"2013/03/14 05:45",1363239900
"14/03/2013  06:00:00 ",6.11,7.64,22.18,42.36,16.00,30.56,"2013/03/14 06:00",1363240800
"14/03/2013  06:15:00 ",21.91,27.39,44.58,85.16,23.00,43.93,"2013/03/14 06:15",1363241700
"14/03/2013  06:30:00 ",25.75,32.18,54.73,104.53,29.00,55.39,"2013/03/14 06:30",1363242600
"14/03/2013  06:45:00 ",49.88,62.35,89.51,170.96,40.00,76.40,"2013/03/14 06:45",1363243500
"14/03/2013  07:00:00 ",46.69,58.36,85.63,163.56,39.00,74.49,"2013/03/14 07:00",1363244400
"14/03/2013  07:15:00 ",64.43,80.53,111.39,212.76,47.00,89.77,"2013/03/14 07:15",1363245300
"14/03/2013  07:30:00 ",49.12,61.40,90.01,171.91,41.00,78.31,"2013/03/14 07:30",1363246200
"14/03/2013  07:45:00 ",34.76,43.45,71.26,136.11,36.00,68.76,"2013/03/14 07:45",1363247100
"14/03/2013  08:00:00 ",27.79,34.73,61.30,117.08,33.00,63.03,"2013/03/14 08:00",1363248000
"14/03/2013  08:15:00 ",66.63,83.29,110.06,210.22,43.00,82.13,"2013/03/14 08:15",1363248900
"14/03/2013  08:30:00 ",125.86,157.33,189.68,362.28,64.00,122.24,"2013/03/14 08:30",1363249800
"14/03/2013  08:45:00 ",177.95,222.43,253.71,484.58,76.00,145.16,"2013/03/14 08:45",1363250700
"14/03/2013  09:00:00 ",250.86,313.58,334.31,638.53,83.00,158.53,"2013/03/14 09:00",1363251600
"14/03/2013  09:15:00 ",255.04,318.80,336.72,643.13,82.00,156.62,"2013/03/14 09:15",1363252500
"14/03/2013  09:30:00 ",107.36,134.19,164.51,314.22,58.00,110.78,"2013/03/14 09:30",1363253400
"14/03/2013  09:45:00 ",60.81,76.02,95.49,182.39,34.00,64.94,"2013/03/14 09:45",1363254300
"14/03/2013  10:00:00 ",39.49,49.37,69.30,132.37,30.00,57.30,"2013/03/14 10:00",1363255200
"14/03/2013  10:15:00 ",48.75,60.93,76.22,145.57,27.00,51.57,"2013/03/14 10:15",1363256100
"14/03/2013  10:30:00 ",45.37,56.71,67.30,128.54,22.00,42.02,"2013/03/14 10:30",1363257000
"14/03/2013  10:45:00 ",41.97,52.46,66.87,127.72,25.00,47.75,"2013/03/14 10:45",1363257900
"14/03/2013  11:00:00 ",34.93,43.66,56.58,108.07,22.00,42.02,"2013/03/14 11:00",1363258800
"14/03/2013  11:15:00 ",28.44,35.55,46.17,88.18,18.00,34.38,"2013/03/14 11:15",1363259700
"14/03/2013  11:30:00 ",30.24,37.80,51.96,99.25,22.00,42.02,"2013/03/14 11:30",1363260600
"14/03/2013  11:45:00 ",44.22,55.28,72.99,139.42,29.00,55.39,"2013/03/14 11:45",1363261500
"14/03/2013  12:00:00 ",46.50,58.12,73.50,140.39,28.00,53.48,"2013/03/14 12:00",1363262400
"14/03/2013  12:15:00 ",10.17,12.72,23.36,44.61,13.00,24.83,"2013/03/14 12:15",1363263300
"14/03/2013  12:30:00 ",11.01,13.76,24.71,47.19,14.00,26.74,"2013/03/14 12:30",1363264200
"14/03/2013  12:45:00 ",22.74,28.43,41.13,78.56,18.00,34.38,"2013/03/14 12:45",1363265100
"14/03/2013  13:00:00 ",50.25,62.81,81.62,155.89,32.00,61.12,"2013/03/14 13:00",1363266000
"14/03/2013  13:15:00 ",24.67,30.84,45.49,86.89,20.00,38.20,"2013/03/14 13:15",1363266900
"14/03/2013  13:30:00 ",28.99,36.23,52.52,100.31,24.00,45.84,"2013/03/14 13:30",1363267800
"14/03/2013  13:45:00 ",28.17,35.22,52.12,99.54,24.00,45.84,"2013/03/14 13:45",1363268700
"14/03/2013  14:00:00 ",41.77,52.21,67.66,129.23,26.00,49.66,"2013/03/14 14:00",1363269600
"14/03/2013  14:15:00 ",35.35,44.18,62.27,118.93,27.00,51.57,"2013/03/14 14:15",1363270500
"14/03/2013  14:30:00 ",50.80,63.50,87.49,167.11,36.00,68.76,"2013/03/14 14:30",1363271400
"14/03/2013  14:45:00 ",59.46,74.32,98.54,188.21,40.00,76.40,"2013/03/14 14:45",1363272300
"14/03/2013  15:00:00 ",46.66,58.32,77.57,148.15,31.00,59.21,"2013/03/14 15:00",1363273200
"14/03/2013  15:15:00 ",46.47,58.09,78.65,150.22,33.00,63.03,"2013/03/14 15:15",1363274100
"14/03/2013  15:30:00 ",77.87,97.34,125.73,240.15,48.00,91.68,"2013/03/14 15:30",1363275000
"14/03/2013  15:45:00 ",64.52,80.64,111.66,213.27,47.00,89.77,"2013/03/14 15:45",1363275900
"14/03/2013  16:00:00 ",94.38,117.98,148.65,283.91,55.00,105.05,"2013/03/14 16:00",1363276800
"14/03/2013  16:15:00 ",96.61,120.76,149.21,284.98,52.00,99.32,"2013/03/14 16:15",1363277700
"14/03/2013  16:30:00 ",94.08,117.60,141.79,270.82,48.00,91.68,"2013/03/14 16:30",1363278600
"14/03/2013  16:45:00 ",72.98,91.23,122.04,233.10,49.00,93.59,"2013/03/14 16:45",1363279500
"14/03/2013  17:00:00 ",104.69,130.87,163.19,311.69,58.00,110.78,"2013/03/14 17:00",1363280400
"14/03/2013  17:15:00 ",82.25,102.81,132.11,252.33,50.00,95.50,"2013/03/14 17:15",1363281300
"14/03/2013  17:30:00 ",91.81,114.76,145.84,278.55,54.00,103.14,"2013/03/14 17:30",1363282200
