STATETIME,NO,NOuGM3,NOX,NOXuGM3,NO2,NO2uGM3,DateTime,UnixTime
"27/11/2012  10:30:00 ",13.45,16.82,30.29,57.85,17.00,32.47,"2012/11/27 10:30",1354012200
"27/11/2012  10:45:00 ",14.31,17.89,32.79,62.62,19.00,36.29,"2012/11/27 10:45",1354013100
"27/11/2012  11:00:00 ",18.19,22.74,35.81,68.40,18.00,34.38,"2012/11/27 11:00",1354014000
"27/11/2012  11:15:00 ",13.52,16.89,30.50,58.25,16.00,30.56,"2012/11/27 11:15",1354014900
"27/11/2012  11:30:00 ",24.31,30.38,44.22,84.47,20.00,38.20,"2012/11/27 11:30",1354015800
"27/11/2012  11:45:00 ",24.30,30.38,45.03,86.01,21.00,40.11,"2012/11/27 11:45",1354016700
"27/11/2012  12:00:00 ",17.64,22.05,36.20,69.14,18.00,34.38,"2012/11/27 12:00",1354017600
"27/11/2012  12:15:00 ",17.21,21.52,35.75,68.29,19.00,36.29,"2012/11/27 12:15",1354018500
"27/11/2012  12:30:00 ",18.38,22.97,40.47,77.29,22.00,42.02,"2012/11/27 12:30",1354019400
"27/11/2012  12:45:00 ",21.18,26.47,42.45,81.08,21.00,40.11,"2012/11/27 12:45",1354020300
"27/11/2012  13:00:00 ",24.81,31.01,50.02,95.54,25.00,47.75,"2012/11/27 13:00",1354021200
"27/11/2012  13:15:00 ",30.79,38.49,62.14,118.70,31.00,59.21,"2012/11/27 13:15",1354022100
"27/11/2012  13:30:00 ",20.59,25.74,46.58,88.97,26.00,49.66,"2012/11/27 13:30",1354023000
"27/11/2012  13:45:00 ",38.62,48.27,60.33,115.22,21.00,40.11,"2012/11/27 13:45",1354023900
"27/11/2012  14:00:00 ",25.09,31.36,53.49,102.17,28.00,53.48,"2012/11/27 14:00",1354024800
"27/11/2012  14:15:00 ",25.94,32.43,55.06,105.16,29.00,55.39,"2012/11/27 14:15",1354025700
"27/11/2012  14:30:00 ",32.78,40.98,65.31,124.74,32.00,61.12,"2012/11/27 14:30",1354026600
"27/11/2012  14:45:00 ",23.03,28.78,52.55,100.38,30.00,57.30,"2012/11/27 14:45",1354027500
"27/11/2012  15:00:00 ",25.42,31.77,57.55,109.93,33.00,63.03,"2012/11/27 15:00",1354028400
"27/11/2012  15:15:00 ",20.68,25.85,43.51,83.11,23.00,43.93,"2012/11/27 15:15",1354029300
"27/11/2012  15:30:00 ",31.56,39.45,62.85,120.04,31.00,59.21,"2012/11/27 15:30",1354030200
"27/11/2012  15:45:00 ",29.98,37.47,67.00,127.96,37.00,70.67,"2012/11/27 15:45",1354031100
"27/11/2012  16:00:00 ",48.82,61.02,95.55,182.51,47.00,89.77,"2012/11/27 16:00",1354032000
"27/11/2012  16:15:00 ",25.16,31.46,59.70,114.02,35.00,66.85,"2012/11/27 16:15",1354032900
"27/11/2012  16:30:00 ",22.26,27.83,54.64,104.37,33.00,63.03,"2012/11/27 16:30",1354033800
"27/11/2012  16:45:00 ",27.63,34.53,63.91,122.06,36.00,68.76,"2012/11/27 16:45",1354034700
"27/11/2012  17:00:00 ",18.50,23.12,50.49,96.44,32.00,61.12,"2012/11/27 17:00",1354035600
"27/11/2012  17:15:00 ",20.72,25.90,52.24,99.78,31.00,59.21,"2012/11/27 17:15",1354036500
"27/11/2012  17:30:00 ",22.34,27.93,54.65,104.38,33.00,63.03,"2012/11/27 17:30",1354037400
"27/11/2012  17:45:00 ",16.45,20.57,48.89,93.38,33.00,63.03,"2012/11/27 17:45",1354038300
"27/11/2012  18:00:00 ",18.85,23.56,53.07,101.36,34.00,64.94,"2012/11/27 18:00",1354039200
"27/11/2012  18:15:00 ",23.74,29.68,58.27,111.29,34.00,64.94,"2012/11/27 18:15",1354040100
"27/11/2012  18:30:00 ",10.66,13.33,36.84,70.36,26.00,49.66,"2012/11/27 18:30",1354041000
"27/11/2012  18:45:00 ",12.64,15.80,37.27,71.19,24.00,45.84,"2012/11/27 18:45",1354041900
"27/11/2012  19:00:00 ",8.77,10.96,28.70,54.81,20.00,38.20,"2012/11/27 19:00",1354042800
"27/11/2012  19:15:00 ",12.78,15.97,32.98,63.00,20.00,38.20,"2012/11/27 19:15",1354043700
"27/11/2012  19:30:00 ",6.86,8.58,27.66,52.82,21.00,40.11,"2012/11/27 19:30",1354044600
"27/11/2012  19:45:00 ",7.07,8.84,25.14,48.01,18.00,34.38,"2012/11/27 19:45",1354045500
"27/11/2012  20:00:00 ",7.61,9.51,26.56,50.74,19.00,36.29,"2012/11/27 20:00",1354046400
"27/11/2012  20:15:00 ",12.86,16.07,33.72,64.40,21.00,40.11,"2012/11/27 20:15",1354047300
"27/11/2012  20:30:00 ",9.63,12.04,32.72,62.49,23.00,43.93,"2012/11/27 20:30",1354048200
"27/11/2012  20:45:00 ",9.64,12.05,33.93,64.80,24.00,45.84,"2012/11/27 20:45",1354049100
"27/11/2012  21:00:00 ",13.79,17.24,41.49,79.24,27.00,51.57,"2012/11/27 21:00",1354050000
"27/11/2012  21:15:00 ",11.74,14.68,33.97,64.87,22.00,42.02,"2012/11/27 21:15",1354050900
"27/11/2012  21:30:00 ",9.10,11.38,31.90,60.93,23.00,43.93,"2012/11/27 21:30",1354051800
"27/11/2012  21:45:00 ",5.39,6.74,25.80,49.28,21.00,40.11,"2012/11/27 21:45",1354052700
"27/11/2012  22:00:00 ",7.43,9.29,30.83,58.88,24.00,45.84,"2012/11/27 22:00",1354053600
"27/11/2012  22:15:00 ",5.55,6.93,24.23,46.28,18.00,34.38,"2012/11/27 22:15",1354054500
"27/11/2012  22:30:00 ",4.32,5.40,20.56,39.27,17.00,32.47,"2012/11/27 22:30",1354055400
"27/11/2012  22:45:00 ",5.45,6.81,22.80,43.55,18.00,34.38,"2012/11/27 22:45",1354056300
"27/11/2012  23:00:00 ",5.70,7.12,22.12,42.25,16.00,30.56,"2012/11/27 23:00",1354057200
"27/11/2012  23:15:00 ",4.58,5.72,21.27,40.62,16.00,30.56,"2012/11/27 23:15",1354058100
"27/11/2012  23:30:00 ",3.81,4.77,20.13,38.45,16.00,30.56,"2012/11/27 23:30",1354059000
"27/11/2012  23:45:00 ",3.70,4.62,21.56,41.19,18.00,34.38,"2012/11/27 23:45",1354059900
"28/11/2012  00:00:00 ",2.47,3.09,15.00,28.65,13.00,24.83,"2012/11/28 00:00",1354060800
"28/11/2012  00:15:00 ",2.04,2.55,13.24,25.28,11.00,21.01,"2012/11/28 00:15",1354061700
"28/11/2012  00:30:00 ",1.65,2.06,13.40,25.60,11.00,21.01,"2012/11/28 00:30",1354062600
"28/11/2012  00:45:00 ",1.77,2.21,11.90,22.72,10.00,19.10,"2012/11/28 00:45",1354063500
"28/11/2012  01:00:00 ",408.33,510.42,422.87,807.68,0.00,0.00,"2012/11/28 01:00",1354064400
"28/11/2012  01:15:00 ",1.75,2.19,10.97,20.96,9.00,17.19,"2012/11/28 01:15",1354065300
"28/11/2012  01:30:00 ",1.89,2.36,11.03,21.07,9.00,17.19,"2012/11/28 01:30",1354066200
"28/11/2012  01:45:00 ",1.81,2.26,9.56,18.26,8.00,15.28,"2012/11/28 01:45",1354067100
"28/11/2012  02:00:00 ",1.75,2.19,9.78,18.68,8.00,15.28,"2012/11/28 02:00",1354068000
"28/11/2012  02:15:00 ",1.07,1.33,9.20,17.58,8.00,15.28,"2012/11/28 02:15",1354068900
"28/11/2012  02:30:00 ",1.02,1.28,9.02,17.22,8.00,15.28,"2012/11/28 02:30",1354069800
"28/11/2012  02:45:00 ",1.59,1.98,11.04,21.09,9.00,17.19,"2012/11/28 02:45",1354070700
"28/11/2012  03:00:00 ",2.66,3.32,11.64,22.23,9.00,17.19,"2012/11/28 03:00",1354071600
"28/11/2012  03:15:00 ",3.78,4.73,13.97,26.67,10.00,19.10,"2012/11/28 03:15",1354072500
"28/11/2012  03:30:00 ",2.38,2.98,15.45,29.50,13.00,24.83,"2012/11/28 03:30",1354073400
"28/11/2012  03:45:00 ",0.53,0.67,10.40,19.86,9.00,17.19,"2012/11/28 03:45",1354074300
"28/11/2012  04:00:00 ",1.15,1.43,8.45,16.13,7.00,13.37,"2012/11/28 04:00",1354075200
"28/11/2012  04:15:00 ",1.38,1.73,10.83,20.68,10.00,19.10,"2012/11/28 04:15",1354076100
"28/11/2012  04:30:00 ",1.93,2.41,11.91,22.75,10.00,19.10,"2012/11/28 04:30",1354077000
"28/11/2012  04:45:00 ",2.90,3.62,12.99,24.80,10.00,19.10,"2012/11/28 04:45",1354077900
"28/11/2012  05:00:00 ",1.46,1.82,11.51,21.99,11.00,21.01,"2012/11/28 05:00",1354078800
"28/11/2012  05:15:00 ",3.86,4.83,17.68,33.77,14.00,26.74,"2012/11/28 05:15",1354079700
"28/11/2012  05:30:00 ",3.14,3.93,16.99,32.45,14.00,26.74,"2012/11/28 05:30",1354080600
"28/11/2012  05:45:00 ",3.73,4.67,18.22,34.80,14.00,26.74,"2012/11/28 05:45",1354081500
"28/11/2012  06:00:00 ",5.77,7.21,21.31,40.69,15.00,28.65,"2012/11/28 06:00",1354082400
"28/11/2012  06:15:00 ",9.69,12.11,29.79,56.90,20.00,38.20,"2012/11/28 06:15",1354083300
"28/11/2012  06:30:00 ",13.65,17.07,34.02,64.97,20.00,38.20,"2012/11/28 06:30",1354084200
"28/11/2012  06:45:00 ",27.29,34.11,60.37,115.30,33.00,63.03,"2012/11/28 06:45",1354085100
"28/11/2012  07:00:00 ",27.09,33.86,60.74,116.02,34.00,64.94,"2012/11/28 07:00",1354086000
"28/11/2012  07:15:00 ",43.27,54.08,80.41,153.59,37.00,70.67,"2012/11/28 07:15",1354086900
"28/11/2012  07:30:00 ",29.95,37.43,62.46,119.31,32.00,61.12,"2012/11/28 07:30",1354087800
"28/11/2012  07:45:00 ",25.42,31.78,58.52,111.77,34.00,64.94,"2012/11/28 07:45",1354088700
"28/11/2012  08:00:00 ",38.75,48.44,78.02,149.01,39.00,74.49,"2012/11/28 08:00",1354089600
"28/11/2012  08:15:00 ",34.31,42.89,70.32,134.31,36.00,68.76,"2012/11/28 08:15",1354090500
"28/11/2012  08:30:00 ",40.86,51.08,78.08,149.14,37.00,70.67,"2012/11/28 08:30",1354091400
"28/11/2012  08:45:00 ",23.87,29.84,53.85,102.85,30.00,57.30,"2012/11/28 08:45",1354092300
"28/11/2012  09:00:00 ",28.46,35.57,59.25,113.16,31.00,59.21,"2012/11/28 09:00",1354093200
"28/11/2012  09:15:00 ",35.99,44.98,71.77,137.08,36.00,68.76,"2012/11/28 09:15",1354094100
"28/11/2012  09:30:00 ",42.74,53.43,79.02,150.93,36.00,68.76,"2012/11/28 09:30",1354095000
"28/11/2012  09:45:00 ",36.15,45.19,70.68,135.01,35.00,66.85,"2012/11/28 09:45",1354095900
"28/11/2012  10:00:00 ",46.25,57.82,82.88,158.31,37.00,70.67,"2012/11/28 10:00",1354096800
"28/11/2012  10:15:00 ",37.57,46.96,72.47,138.41,34.00,64.94,"2012/11/28 10:15",1354097700
"28/11/2012  10:30:00 ",31.51,39.39,63.88,122.01,32.00,61.12,"2012/11/28 10:30",1354098600
"28/11/2012  10:45:00 ",38.30,47.88,72.34,138.17,34.00,64.94,"2012/11/28 10:45",1354099500
"28/11/2012  11:00:00 ",35.64,44.55,67.45,128.83,31.00,59.21,"2012/11/28 11:00",1354100400
"28/11/2012  11:15:00 ",41.16,51.45,74.36,142.02,33.00,63.03,"2012/11/28 11:15",1354101300
"28/11/2012  11:30:00 ",43.39,54.24,78.28,149.52,35.00,66.85,"2012/11/28 11:30",1354102200
"28/11/2012  11:45:00 ",48.40,60.49,86.26,164.76,38.00,72.58,"2012/11/28 11:45",1354103100
"28/11/2012  12:00:00 ",29.42,36.78,57.08,109.02,28.00,53.48,"2012/11/28 12:00",1354104000
"28/11/2012  12:15:00 ",18.04,22.55,42.18,80.56,24.00,45.84,"2012/11/28 12:15",1354104900
"28/11/2012  12:30:00 ",24.47,30.59,52.41,100.10,28.00,53.48,"2012/11/28 12:30",1354105800
"28/11/2012  12:45:00 ",33.59,41.98,67.32,128.57,33.00,63.03,"2012/11/28 12:45",1354106700
"28/11/2012  13:00:00 ",25.84,32.30,52.95,101.14,27.00,51.57,"2012/11/28 13:00",1354107600
"28/11/2012  13:15:00 ",29.29,36.61,57.48,109.79,28.00,53.48,"2012/11/28 13:15",1354108500
"28/11/2012  13:30:00 ",22.71,28.39,48.53,92.70,26.00,49.66,"2012/11/28 13:30",1354109400
"28/11/2012  13:45:00 ",33.33,41.67,66.12,126.30,33.00,63.03,"2012/11/28 13:45",1354110300
"28/11/2012  14:00:00 ",43.16,53.95,79.38,151.61,36.00,68.76,"2012/11/28 14:00",1354111200
"28/11/2012  14:15:00 ",50.61,63.26,89.11,170.20,38.00,72.58,"2012/11/28 14:15",1354112100
"28/11/2012  14:30:00 ",50.47,63.09,86.86,165.91,37.00,70.67,"2012/11/28 14:30",1354113000
"28/11/2012  14:45:00 ",38.68,48.35,75.02,143.29,36.00,68.76,"2012/11/28 14:45",1354113900
"28/11/2012  15:00:00 ",43.20,54.00,81.93,156.48,39.00,74.49,"2012/11/28 15:00",1354114800
"28/11/2012  15:15:00 ",36.03,45.03,69.45,132.66,33.00,63.03,"2012/11/28 15:15",1354115700
"28/11/2012  15:30:00 ",41.63,52.04,79.66,152.14,38.00,72.58,"2012/11/28 15:30",1354116600
"28/11/2012  15:45:00 ",41.93,52.41,78.70,150.31,37.00,70.67,"2012/11/28 15:45",1354117500
"28/11/2012  16:00:00 ",42.70,53.37,80.02,152.83,37.00,70.67,"2012/11/28 16:00",1354118400
"28/11/2012  16:15:00 ",35.53,44.41,71.44,136.45,35.00,66.85,"2012/11/28 16:15",1354119300
"28/11/2012  16:30:00 ",38.49,48.11,73.51,140.40,36.00,68.76,"2012/11/28 16:30",1354120200
"28/11/2012  16:45:00 ",31.50,39.37,67.99,129.86,37.00,70.67,"2012/11/28 16:45",1354121100
"28/11/2012  17:00:00 ",35.70,44.63,72.97,139.38,37.00,70.67,"2012/11/28 17:00",1354122000
"28/11/2012  17:15:00 ",28.28,35.36,64.43,123.06,36.00,68.76,"2012/11/28 17:15",1354122900
"28/11/2012  17:30:00 ",24.93,31.16,58.53,111.80,34.00,64.94,"2012/11/28 17:30",1354123800
"28/11/2012  17:45:00 ",20.57,25.72,51.84,99.02,31.00,59.21,"2012/11/28 17:45",1354124700
"28/11/2012  18:00:00 ",20.49,25.61,50.41,96.29,30.00,57.30,"2012/11/28 18:00",1354125600
"28/11/2012  18:15:00 ",13.04,16.30,39.52,75.48,27.00,51.57,"2012/11/28 18:15",1354126500
"28/11/2012  18:30:00 ",13.48,16.85,39.97,76.33,27.00,51.57,"2012/11/28 18:30",1354127400
"28/11/2012  18:45:00 ",18.12,22.65,47.34,90.42,29.00,55.39,"2012/11/28 18:45",1354128300
"28/11/2012  19:00:00 ",24.00,30.01,54.89,104.85,31.00,59.21,"2012/11/28 19:00",1354129200
"28/11/2012  19:15:00 ",20.77,25.97,48.99,93.57,28.00,53.48,"2012/11/28 19:15",1354130100
"28/11/2012  19:30:00 ",14.53,18.17,42.73,81.61,28.00,53.48,"2012/11/28 19:30",1354131000
"28/11/2012  19:45:00 ",9.50,11.88,32.75,62.56,23.00,43.93,"2012/11/28 19:45",1354131900
"28/11/2012  20:00:00 ",13.29,16.61,34.73,66.33,22.00,42.02,"2012/11/28 20:00",1354132800
"28/11/2012  20:15:00 ",10.50,13.12,32.52,62.11,23.00,43.93,"2012/11/28 20:15",1354133700
"28/11/2012  20:30:00 ",7.54,9.42,29.71,56.75,22.00,42.02,"2012/11/28 20:30",1354134600
"28/11/2012  20:45:00 ",7.63,9.54,29.86,57.02,22.00,42.02,"2012/11/28 20:45",1354135500
"28/11/2012  21:00:00 ",13.19,16.48,34.62,66.13,22.00,42.02,"2012/11/28 21:00",1354136400
"28/11/2012  21:15:00 ",9.96,12.45,31.92,60.98,22.00,42.02,"2012/11/28 21:15",1354137300
"28/11/2012  21:30:00 ",6.74,8.42,26.11,49.86,19.00,36.29,"2012/11/28 21:30",1354138200
"28/11/2012  21:45:00 ",6.19,7.74,27.92,53.32,22.00,42.02,"2012/11/28 21:45",1354139100
"28/11/2012  22:00:00 ",7.60,9.49,30.61,58.46,23.00,43.93,"2012/11/28 22:00",1354140000
"28/11/2012  22:15:00 ",13.26,16.57,40.81,77.94,28.00,53.48,"2012/11/28 22:15",1354140900
"28/11/2012  22:30:00 ",5.42,6.78,24.69,47.16,20.00,38.20,"2012/11/28 22:30",1354141800
"28/11/2012  22:45:00 ",2.54,3.18,14.14,27.02,11.00,21.01,"2012/11/28 22:45",1354142700
"28/11/2012  23:00:00 ",2.42,3.02,13.18,25.17,11.00,21.01,"2012/11/28 23:00",1354143600
"28/11/2012  23:15:00 ",2.30,2.87,12.90,24.63,11.00,21.01,"2012/11/28 23:15",1354144500
"28/11/2012  23:30:00 ",2.92,3.65,16.83,32.15,14.00,26.74,"2012/11/28 23:30",1354145400
"28/11/2012  23:45:00 ",1.99,2.49,12.69,24.24,11.00,21.01,"2012/11/28 23:45",1354146300
"29/11/2012  00:00:00 ",1.38,1.73,10.73,20.49,10.00,19.10,"2012/11/29 00:00",1354147200
"29/11/2012  00:15:00 ",2.37,2.96,13.13,25.07,11.00,21.01,"2012/11/29 00:15",1354148100
"29/11/2012  00:30:00 ",3.78,4.72,16.36,31.24,12.00,22.92,"2012/11/29 00:30",1354149000
"29/11/2012  00:45:00 ",1.01,1.27,11.90,22.74,11.00,21.01,"2012/11/29 00:45",1354149900
"29/11/2012  01:00:00 ",408.53,510.66,423.52,808.93,0.00,0.00,"2012/11/29 01:00",1354150800
"29/11/2012  01:15:00 ",0.78,0.98,8.44,16.12,7.00,13.37,"2012/11/29 01:15",1354151700
"29/11/2012  01:30:00 ",1.24,1.55,8.47,16.17,7.00,13.37,"2012/11/29 01:30",1354152600
"29/11/2012  01:45:00 ",0.98,1.22,7.89,15.07,7.00,13.37,"2012/11/29 01:45",1354153500
"29/11/2012  02:00:00 ",0.25,0.31,6.52,12.45,7.00,13.37,"2012/11/29 02:00",1354154400
"29/11/2012  02:15:00 ",0.12,0.15,5.44,10.39,5.00,9.55,"2012/11/29 02:15",1354155300
"29/11/2012  02:30:00 ",0.47,0.59,5.88,11.23,6.00,11.46,"2012/11/29 02:30",1354156200
"29/11/2012  02:45:00 ",2.25,2.81,8.98,17.15,7.00,13.37,"2012/11/29 02:45",1354157100
"29/11/2012  03:00:00 ",0.70,0.88,6.92,13.21,6.00,11.46,"2012/11/29 03:00",1354158000
"29/11/2012  03:15:00 ",1.93,2.41,9.32,17.80,7.00,13.37,"2012/11/29 03:15",1354158900
"29/11/2012  03:30:00 ",0.69,0.86,7.61,14.53,7.00,13.37,"2012/11/29 03:30",1354159800
"29/11/2012  03:45:00 ",0.59,0.73,7.20,13.74,6.00,11.46,"2012/11/29 03:45",1354160700
"29/11/2012  04:00:00 ",0.32,0.40,6.72,12.83,7.00,13.37,"2012/11/29 04:00",1354161600
"29/11/2012  04:15:00 ",0.29,0.36,7.88,15.05,8.00,15.28,"2012/11/29 04:15",1354162500
"29/11/2012  04:30:00 ",-0.14,-0.17,6.32,12.07,6.00,11.46,"2012/11/29 04:30",1354163400
"29/11/2012  04:45:00 ",0.12,0.15,6.39,12.21,6.00,11.46,"2012/11/29 04:45",1354164300
"29/11/2012  05:00:00 ",0.49,0.61,7.92,15.12,8.00,15.28,"2012/11/29 05:00",1354165200
"29/11/2012  05:15:00 ",1.38,1.72,10.22,19.52,9.00,17.19,"2012/11/29 05:15",1354166100
"29/11/2012  05:30:00 ",2.59,3.24,12.30,23.49,9.00,17.19,"2012/11/29 05:30",1354167000
"29/11/2012  05:45:00 ",4.58,5.73,15.43,29.48,10.00,19.10,"2012/11/29 05:45",1354167900
"29/11/2012  06:00:00 ",4.19,5.24,17.81,34.02,14.00,26.74,"2012/11/29 06:00",1354168800
"29/11/2012  06:15:00 ",6.81,8.51,21.17,40.43,14.00,26.74,"2012/11/29 06:15",1354169700
"29/11/2012  06:30:00 ",5.38,6.73,20.93,39.98,16.00,30.56,"2012/11/29 06:30",1354170600
"29/11/2012  06:45:00 ",7.90,9.87,27.29,52.13,19.00,36.29,"2012/11/29 06:45",1354171500
"29/11/2012  07:00:00 ",17.36,21.70,39.91,76.23,23.00,43.93,"2012/11/29 07:00",1354172400
"29/11/2012  07:15:00 ",11.34,14.18,34.97,66.79,24.00,45.84,"2012/11/29 07:15",1354173300
"29/11/2012  07:30:00 ",28.30,35.37,55.05,105.14,27.00,51.57,"2012/11/29 07:30",1354174200
"29/11/2012  07:45:00 ",23.32,29.15,50.78,96.98,28.00,53.48,"2012/11/29 07:45",1354175100
"29/11/2012  08:00:00 ",15.39,19.24,39.36,75.17,24.00,45.84,"2012/11/29 08:00",1354176000
"29/11/2012  08:15:00 ",15.63,19.54,39.50,75.44,23.00,43.93,"2012/11/29 08:15",1354176900
"29/11/2012  08:30:00 ",16.29,20.36,40.58,77.50,25.00,47.75,"2012/11/29 08:30",1354177800
"29/11/2012  08:45:00 ",16.11,20.13,39.95,76.30,24.00,45.84,"2012/11/29 08:45",1354178700
"29/11/2012  09:00:00 ",21.71,27.14,45.71,87.30,24.00,45.84,"2012/11/29 09:00",1354179600
"29/11/2012  09:15:00 ",16.74,20.92,41.09,78.48,24.00,45.84,"2012/11/29 09:15",1354180500
"29/11/2012  09:30:00 ",18.08,22.60,42.59,81.34,25.00,47.75,"2012/11/29 09:30",1354181400
"29/11/2012  09:45:00 ",28.38,35.47,55.61,106.22,28.00,53.48,"2012/11/29 09:45",1354182300
"29/11/2012  10:00:00 ",30.10,37.63,58.26,111.29,28.00,53.48,"2012/11/29 10:00",1354183200
"29/11/2012  10:15:00 ",24.12,30.15,50.14,95.77,26.00,49.66,"2012/11/29 10:15",1354184100
"29/11/2012  10:30:00 ",27.04,33.80,52.31,99.91,25.00,47.75,"2012/11/29 10:30",1354185000
"29/11/2012  10:45:00 ",21.51,26.89,45.67,87.23,24.00,45.84,"2012/11/29 10:45",1354185900
"29/11/2012  11:00:00 ",20.54,25.68,45.00,85.95,24.00,45.84,"2012/11/29 11:00",1354186800
"29/11/2012  11:15:00 ",24.35,30.44,49.72,94.96,26.00,49.66,"2012/11/29 11:15",1354187700
"29/11/2012  11:30:00 ",27.64,34.55,54.98,105.00,27.00,51.57,"2012/11/29 11:30",1354188600
"29/11/2012  11:45:00 ",34.17,42.72,62.07,118.56,28.00,53.48,"2012/11/29 11:45",1354189500
"29/11/2012  12:00:00 ",22.14,27.68,47.03,89.83,25.00,47.75,"2012/11/29 12:00",1354190400
"29/11/2012  12:15:00 ",23.31,29.14,48.85,93.30,26.00,49.66,"2012/11/29 12:15",1354191300
"29/11/2012  12:30:00 ",28.16,35.20,56.18,107.31,28.00,53.48,"2012/11/29 12:30",1354192200
"29/11/2012  12:45:00 ",28.64,35.80,59.51,113.66,31.00,59.21,"2012/11/29 12:45",1354193100
"29/11/2012  13:00:00 ",40.62,50.78,75.28,143.79,34.00,64.94,"2012/11/29 13:00",1354194000
"29/11/2012  13:15:00 ",29.52,36.90,60.73,115.99,31.00,59.21,"2012/11/29 13:15",1354194900
"29/11/2012  13:30:00 ",20.45,25.56,47.25,90.25,27.00,51.57,"2012/11/29 13:30",1354195800
"29/11/2012  13:45:00 ",22.90,28.62,50.40,96.27,27.00,51.57,"2012/11/29 13:45",1354196700
"29/11/2012  14:00:00 ",25.60,32.00,54.86,104.77,29.00,55.39,"2012/11/29 14:00",1354197600
"29/11/2012  14:15:00 ",27.87,34.84,59.61,113.86,32.00,61.12,"2012/11/29 14:15",1354198500
"29/11/2012  14:30:00 ",23.51,29.38,53.30,101.80,29.00,55.39,"2012/11/29 14:30",1354199400
"29/11/2012  14:45:00 ",18.85,23.56,47.81,91.31,29.00,55.39,"2012/11/29 14:45",1354200300
"29/11/2012  15:00:00 ",26.72,33.40,59.04,112.76,32.00,61.12,"2012/11/29 15:00",1354201200
"29/11/2012  15:15:00 ",31.97,39.97,67.03,128.03,35.00,66.85,"2012/11/29 15:15",1354202100
"29/11/2012  15:30:00 ",36.81,46.01,74.71,142.69,38.00,72.58,"2012/11/29 15:30",1354203000
"29/11/2012  15:45:00 ",28.65,35.82,62.82,119.98,34.00,64.94,"2012/11/29 15:45",1354203900
"29/11/2012  16:00:00 ",30.44,38.05,66.36,126.74,36.00,68.76,"2012/11/29 16:00",1354204800
"29/11/2012  16:15:00 ",51.74,64.68,93.79,179.14,42.00,80.22,"2012/11/29 16:15",1354205700
"29/11/2012  16:30:00 ",40.66,50.82,79.02,150.92,38.00,72.58,"2012/11/29 16:30",1354206600
"29/11/2012  16:45:00 ",29.70,37.13,67.24,128.43,37.00,70.67,"2012/11/29 16:45",1354207500
"29/11/2012  17:00:00 ",35.43,44.29,75.07,143.38,40.00,76.40,"2012/11/29 17:00",1354208400
"29/11/2012  17:15:00 ",31.41,39.27,70.12,133.94,39.00,74.49,"2012/11/29 17:15",1354209300
"29/11/2012  17:30:00 ",37.44,46.80,77.06,147.19,40.00,76.40,"2012/11/29 17:30",1354210200
"29/11/2012  17:45:00 ",29.24,36.55,66.46,126.93,37.00,70.67,"2012/11/29 17:45",1354211100
"29/11/2012  18:00:00 ",37.03,46.29,76.22,145.59,39.00,74.49,"2012/11/29 18:00",1354212000
"29/11/2012  18:15:00 ",38.29,47.87,77.88,148.75,40.00,76.40,"2012/11/29 18:15",1354212900
"29/11/2012  18:30:00 ",33.41,41.77,70.84,135.30,38.00,72.58,"2012/11/29 18:30",1354213800
"29/11/2012  18:45:00 ",30.13,37.67,65.56,125.23,36.00,68.76,"2012/11/29 18:45",1354214700
"29/11/2012  19:00:00 ",26.09,32.61,59.40,113.46,33.00,63.03,"2012/11/29 19:00",1354215600
"29/11/2012  19:15:00 ",13.91,17.39,44.68,85.34,31.00,59.21,"2012/11/29 19:15",1354216500
"29/11/2012  19:30:00 ",14.06,17.57,43.93,83.91,30.00,57.30,"2012/11/29 19:30",1354217400
"29/11/2012  19:45:00 ",10.46,13.07,39.64,75.71,30.00,57.30,"2012/11/29 19:45",1354218300
"29/11/2012  20:00:00 ",17.63,22.03,47.49,90.71,29.00,55.39,"2012/11/29 20:00",1354219200
"29/11/2012  20:15:00 ",23.83,29.79,56.66,108.22,33.00,63.03,"2012/11/29 20:15",1354220100
"29/11/2012  20:30:00 ",20.50,25.63,52.46,100.20,31.00,59.21,"2012/11/29 20:30",1354221000
"29/11/2012  20:45:00 ",24.45,30.56,56.03,107.01,32.00,61.12,"2012/11/29 20:45",1354221900
"29/11/2012  21:00:00 ",15.00,18.75,41.57,79.40,27.00,51.57,"2012/11/29 21:00",1354222800
"29/11/2012  21:15:00 ",12.19,15.24,37.97,72.52,26.00,49.66,"2012/11/29 21:15",1354223700
"29/11/2012  21:30:00 ",7.77,9.71,32.20,61.49,24.00,45.84,"2012/11/29 21:30",1354224600
"29/11/2012  21:45:00 ",14.02,17.53,39.31,75.08,25.00,47.75,"2012/11/29 21:45",1354225500
"29/11/2012  22:00:00 ",6.89,8.61,29.23,55.83,22.00,42.02,"2012/11/29 22:00",1354226400
"29/11/2012  22:15:00 ",8.69,10.87,31.20,59.60,22.00,42.02,"2012/11/29 22:15",1354227300
"29/11/2012  22:30:00 ",9.67,12.08,31.78,60.70,22.00,42.02,"2012/11/29 22:30",1354228200
"29/11/2012  22:45:00 ",6.64,8.30,27.90,53.30,21.00,40.11,"2012/11/29 22:45",1354229100
"29/11/2012  23:00:00 ",7.64,9.55,29.08,55.54,21.00,40.11,"2012/11/29 23:00",1354230000
"29/11/2012  23:15:00 ",9.00,11.25,32.44,61.96,23.00,43.93,"2012/11/29 23:15",1354230900
