DateTime,UnixTime,SpacesOccupied
"2013/04/01 05:13",1364793180,10
"2013/04/01 05:14",1364793240,10
"2013/04/01 05:14",1364793240,10
"2013/04/01 05:15",1364793300,10
"2013/04/01 05:15",1364793300,10
"2013/04/01 05:16",1364793360,10
"2013/04/01 05:16",1364793360,10
"2013/04/01 05:17",1364793420,10
"2013/04/01 05:17",1364793420,10
"2013/04/01 05:18",1364793480,10
"2013/04/01 05:18",1364793480,10
"2013/04/01 05:19",1364793540,10
"2013/04/01 05:19",1364793540,10
"2013/04/01 05:20",1364793600,10
"2013/04/01 05:20",1364793600,10
"2013/04/01 05:21",1364793660,10
"2013/04/01 05:21",1364793660,10
"2013/04/01 05:22",1364793720,10
"2013/04/01 05:22",1364793720,10
"2013/04/01 05:23",1364793780,10
"2013/04/01 05:23",1364793780,10
"2013/04/01 05:24",1364793840,10
"2013/04/01 05:24",1364793840,10
"2013/04/01 05:25",1364793900,10
"2013/04/01 05:25",1364793900,10
"2013/04/01 05:26",1364793960,10
"2013/04/01 05:26",1364793960,10
"2013/04/01 05:27",1364794020,10
"2013/04/01 05:27",1364794020,10
"2013/04/01 05:28",1364794080,10
"2013/04/01 05:28",1364794080,10
"2013/04/01 05:29",1364794140,10
"2013/04/01 05:29",1364794140,10
"2013/04/01 05:30",1364794200,10
"2013/04/01 05:30",1364794200,10
"2013/04/01 05:31",1364794260,10
"2013/04/01 05:31",1364794260,10
"2013/04/01 05:32",1364794320,10
"2013/04/01 05:32",1364794320,10
"2013/04/01 05:33",1364794380,10
"2013/04/01 05:33",1364794380,10
"2013/04/01 05:34",1364794440,10
"2013/04/01 05:34",1364794440,10
"2013/04/01 05:35",1364794500,10
"2013/04/01 05:35",1364794500,10
"2013/04/01 05:36",1364794560,10
"2013/04/01 05:36",1364794560,10
"2013/04/01 05:37",1364794620,10
"2013/04/01 05:37",1364794620,10
"2013/04/01 05:38",1364794680,10
"2013/04/01 05:38",1364794680,10
"2013/04/01 05:39",1364794740,10
"2013/04/01 05:39",1364794740,10
"2013/04/01 05:40",1364794800,10
"2013/04/01 05:40",1364794800,10
"2013/04/01 05:41",1364794860,10
"2013/04/01 05:41",1364794860,10
"2013/04/01 05:42",1364794920,10
"2013/04/01 05:42",1364794920,10
"2013/04/01 05:43",1364794980,10
"2013/04/01 05:43",1364794980,10
"2013/04/01 05:44",1364795040,10
"2013/04/01 05:44",1364795040,10
"2013/04/01 05:45",1364795100,10
"2013/04/01 05:45",1364795100,10
"2013/04/01 05:46",1364795160,10
"2013/04/01 05:46",1364795160,10
"2013/04/01 05:47",1364795220,10
"2013/04/01 05:47",1364795220,10
"2013/04/01 05:48",1364795280,10
"2013/04/01 05:48",1364795280,10
"2013/04/01 05:49",1364795340,10
"2013/04/01 05:49",1364795340,10
"2013/04/01 05:50",1364795400,10
"2013/04/01 05:50",1364795400,10
"2013/04/01 05:51",1364795460,10
